epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,213.759,1.27339,0.82572,0.85311,0.83111,0.87983,0.87152,0.56244,1.25903,0.79702,0.83513,0.000965239,0.000965239,0.000965239
26,221.933,1.32105,0.82477,0.85461,0.84718,0.90717,0.88222,0.57959,1.23812,0.76828,0.83279,0.00096232,0.00096232,0.00096232
27,230.111,1.24541,0.82352,0.85999,0.82546,0.81818,0.84058,0.5367,1.2948,0.77231,0.83648,0.000959289,0.000959289,0.000959289
28,238.212,1.2608,0.80004,0.85922,0.88521,0.86667,0.90295,0.62293,1.18148,0.71465,0.82947,0.000956145,0.000956145,0.000956145
29,246.45,1.29283,0.83159,0.85145,0.84513,0.86061,0.87833,0.60882,1.20088,0.75757,0.81764,0.000952889,0.000952889,0.000952889
30,254.531,1.24277,0.79134,0.83634,0.83769,0.8602,0.87636,0.58945,1.25462,0.74445,0.82937,0.000949524,0.000949524,0.000949524
31,262.61,1.20407,0.79154,0.85742,0.88091,0.82937,0.87541,0.5445,1.30252,0.75673,0.82846,0.000946048,0.000946048,0.000946048
32,270.732,1.24099,0.80752,0.84989,0.82916,0.85152,0.86826,0.5669,1.15573,0.74473,0.81523,0.000942464,0.000942464,0.000942464
33,278.924,1.23451,0.77835,0.84106,0.86421,0.89697,0.89646,0.55644,1.41845,0.74822,0.84276,0.000938772,0.000938772,0.000938772
34,287.033,1.26152,0.77293,0.85655,0.8463,0.90105,0.89487,0.59044,1.19622,0.73515,0.81913,0.000934973,0.000934973,0.000934973
35,295.044,1.239,0.77042,0.84976,0.85726,0.85152,0.88925,0.49317,1.55533,0.81093,0.8455,0.000931067,0.000931067,0.000931067
36,303.099,1.25566,0.76498,0.85045,0.81384,0.88182,0.86634,0.55658,1.27669,0.75928,0.82258,0.000927057,0.000927057,0.000927057
37,311.195,1.20855,0.74517,0.844,0.88676,0.90172,0.93497,0.58723,1.29611,0.71537,0.82883,0.000922942,0.000922942,0.000922942
38,319.271,1.19002,0.75041,0.84693,0.78938,0.85758,0.84623,0.51948,1.46167,0.86751,0.84276,0.000918725,0.000918725,0.000918725
39,327.353,1.18868,0.69943,0.83499,0.80817,0.88182,0.85225,0.5242,1.42472,0.72313,0.83115,0.000914405,0.000914405,0.000914405
40,335.514,1.17816,0.70981,0.84182,0.86923,0.91212,0.91757,0.5534,1.3479,0.70994,0.82571,0.000909984,0.000909984,0.000909984
41,343.681,1.20945,0.68344,0.8339,0.88201,0.94545,0.92224,0.6261,1.13554,0.66789,0.81676,0.000905463,0.000905463,0.000905463
42,351.898,1.1685,0.68155,0.836,0.94749,0.9303,0.96408,0.66272,1.07783,0.62675,0.80603,0.000900844,0.000900844,0.000900844
43,360.103,1.13672,0.67611,0.82636,0.87356,0.93333,0.91697,0.58828,1.2442,0.68349,0.81951,0.000896127,0.000896127,0.000896127
44,368.212,1.20108,0.68678,0.84145,0.85115,0.91835,0.90075,0.59267,1.2265,0.69086,0.82143,0.000891313,0.000891313,0.000891313
45,376.286,1.13059,0.67972,0.83522,0.87408,0.8303,0.8732,0.5384,1.37372,0.70093,0.82391,0.000886404,0.000886404,0.000886404
46,384.392,1.13775,0.67441,0.83332,0.91631,0.92905,0.94323,0.61535,1.23278,0.63075,0.81351,0.000881401,0.000881401,0.000881401
47,392.501,1.1349,0.66418,0.82979,0.93356,0.93668,0.94747,0.57372,1.33039,0.66017,0.8282,0.000876305,0.000876305,0.000876305
48,400.725,1.1163,0.64551,0.82467,0.88088,0.92121,0.93423,0.62551,1.15126,0.62888,0.80914,0.000871117,0.000871117,0.000871117
49,408.985,1.12682,0.64006,0.8301,0.84474,0.92332,0.90509,0.51533,1.49984,0.71172,0.83923,0.000865839,0.000865839,0.000865839
50,417.254,1.15196,0.64989,0.83397,0.75666,0.80909,0.77566,0.37431,1.83064,0.84272,0.89508,0.000860473,0.000860473,0.000860473
51,425.386,1.14918,0.6644,0.83502,0.8835,0.9422,0.95038,0.6269,1.18742,0.67259,0.81431,0.000855018,0.000855018,0.000855018
52,433.569,1.13965,0.66266,0.83806,0.88064,0.96142,0.9399,0.63128,1.17512,0.66275,0.81134,0.000849477,0.000849477,0.000849477
53,441.655,1.07085,0.628,0.82669,0.9364,0.93333,0.96196,0.67395,1.05162,0.58256,0.80492,0.000843851,0.000843851,0.000843851
54,449.845,1.09021,0.60347,0.83143,0.92729,0.92756,0.9612,0.68108,1.00824,0.57728,0.7977,0.000838141,0.000838141,0.000838141
55,458.056,1.06742,0.6084,0.83092,0.87051,0.93333,0.94417,0.67341,0.99469,0.60429,0.7996,0.000832349,0.000832349,0.000832349
56,466.182,1.06288,0.60656,0.83094,0.93888,0.95455,0.97636,0.68119,1.01532,0.57673,0.80117,0.000826477,0.000826477,0.000826477
57,474.425,1.07546,0.61642,0.83154,0.85481,0.96061,0.91949,0.64622,1.06462,0.63362,0.80097,0.000820525,0.000820525,0.000820525
58,482.611,1.07227,0.6213,0.82548,0.90605,0.96667,0.96731,0.67514,1.07855,0.59225,0.80497,0.000814495,0.000814495,0.000814495
59,490.73,1.06421,0.59931,0.81558,0.91315,0.95758,0.95551,0.65373,1.10524,0.57416,0.79749,0.000808389,0.000808389,0.000808389
60,498.887,1.01406,0.59091,0.8184,0.90814,0.92868,0.95611,0.66549,1.05595,0.58528,0.8075,0.000802208,0.000802208,0.000802208
61,507.027,1.00658,0.57126,0.82882,0.87667,0.94777,0.94425,0.68337,0.99664,0.56995,0.80928,0.000795954,0.000795954,0.000795954
62,515.28,1.03605,0.59978,0.82755,0.88918,0.96364,0.94194,0.68955,0.97927,0.56613,0.79694,0.000789628,0.000789628,0.000789628
63,523.567,1.02109,0.58875,0.82284,0.9146,0.94113,0.95686,0.66142,1.09562,0.58569,0.80415,0.000783231,0.000783231,0.000783231
64,531.749,1.03076,0.56825,0.8182,0.93205,0.95599,0.95864,0.68926,1.0283,0.55962,0.79883,0.000776766,0.000776766,0.000776766
65,539.95,1.04232,0.58594,0.82136,0.91403,0.95758,0.94693,0.70099,0.96043,0.5609,0.80271,0.000770234,0.000770234,0.000770234
66,548.323,1.00056,0.57789,0.81716,0.91584,0.95152,0.9561,0.69505,0.96261,0.55337,0.80124,0.000763637,0.000763637,0.000763637
67,556.485,0.9982,0.57174,0.81192,0.93329,0.94242,0.95264,0.69172,0.97848,0.54473,0.79878,0.000756976,0.000756976,0.000756976
68,564.634,1.0415,0.57883,0.8109,0.92321,0.93636,0.96464,0.67437,1.04579,0.57188,0.80457,0.000750252,0.000750252,0.000750252
69,572.975,1.03026,0.5737,0.82345,0.93527,0.93636,0.96848,0.69089,0.98796,0.53728,0.80113,0.000743468,0.000743468,0.000743468
70,581.203,0.95853,0.52726,0.80921,0.92921,0.95758,0.96612,0.68435,1.01052,0.55624,0.79791,0.000736625,0.000736625,0.000736625
71,589.368,0.97394,0.5419,0.82554,0.96067,0.96212,0.97645,0.73531,0.87931,0.50096,0.79435,0.000729725,0.000729725,0.000729725
72,597.576,0.96811,0.54174,0.81588,0.95043,0.93939,0.96965,0.69921,0.95925,0.5207,0.79526,0.00072277,0.00072277,0.00072277
73,605.743,0.99673,0.54545,0.82056,0.93015,0.97273,0.96296,0.70979,0.92059,0.5179,0.79185,0.000715761,0.000715761,0.000715761
74,613.924,0.95176,0.53524,0.81539,0.90826,0.95152,0.94915,0.6964,0.94432,0.53106,0.79393,0.0007087,0.0007087,0.0007087
75,622.067,0.98622,0.53205,0.80965,0.89713,0.96667,0.94818,0.6752,1.00487,0.53551,0.80134,0.000701588,0.000701588,0.000701588
76,630.216,1.04114,0.55359,0.8188,0.91596,0.96667,0.97468,0.681,1.0372,0.55732,0.79762,0.000694428,0.000694428,0.000694428
77,638.286,0.98667,0.54225,0.82048,0.91121,0.94242,0.96087,0.64664,1.12054,0.57284,0.80208,0.000687222,0.000687222,0.000687222
78,646.442,0.98979,0.55345,0.82474,0.91777,0.96061,0.96376,0.66835,1.04525,0.54717,0.80091,0.00067997,0.00067997,0.00067997
79,654.483,0.91331,0.52117,0.81,0.91431,0.96996,0.95639,0.67097,1.07131,0.54473,0.80013,0.000672675,0.000672675,0.000672675
80,662.605,0.90505,0.51419,0.81022,0.90658,0.95152,0.96505,0.66698,1.09403,0.55877,0.79927,0.000665339,0.000665339,0.000665339
81,670.716,0.9228,0.52084,0.81248,0.91629,0.92876,0.95234,0.71142,0.94886,0.52037,0.79492,0.000657963,0.000657963,0.000657963
82,678.79,0.91695,0.51559,0.80866,0.90652,0.9697,0.96665,0.67685,1.06505,0.55002,0.79851,0.00065055,0.00065055,0.00065055
83,686.892,0.91637,0.51581,0.81296,0.93815,0.96528,0.98221,0.7313,0.89482,0.49652,0.78873,0.000643101,0.000643101,0.000643101
84,694.971,0.93872,0.51753,0.81473,0.886,0.96564,0.96422,0.69503,1.01689,0.53811,0.7979,0.000635617,0.000635617,0.000635617
85,703.086,0.93794,0.52172,0.81638,0.9286,0.9697,0.97099,0.68704,1.03696,0.55189,0.7993,0.000628101,0.000628101,0.000628101
86,711.156,0.93692,0.53333,0.80978,0.94917,0.96195,0.97786,0.66275,1.13367,0.54272,0.79915,0.000620555,0.000620555,0.000620555
87,719.315,0.91893,0.51389,0.80661,0.93476,0.95528,0.97106,0.67976,1.07256,0.54244,0.79974,0.000612981,0.000612981,0.000612981
88,727.447,0.93784,0.52771,0.81948,0.91589,0.95691,0.96814,0.70846,0.93055,0.50841,0.78728,0.00060538,0.00060538,0.00060538
89,735.602,0.9136,0.50274,0.81519,0.93522,0.96238,0.96751,0.73245,0.88821,0.48278,0.78782,0.000597754,0.000597754,0.000597754
90,743.692,0.87061,0.48508,0.80516,0.93277,0.96707,0.96666,0.73096,0.8756,0.48134,0.79212,0.000590105,0.000590105,0.000590105
91,751.827,0.89,0.51202,0.81146,0.91263,0.94848,0.96882,0.72861,0.93076,0.51071,0.78737,0.000582435,0.000582435,0.000582435
92,759.952,0.87896,0.50403,0.80335,0.94223,0.94242,0.96986,0.72319,0.93149,0.50861,0.79339,0.000574746,0.000574746,0.000574746
93,768.021,0.8729,0.49844,0.80234,0.93732,0.95758,0.9662,0.75589,0.81467,0.46104,0.78424,0.00056704,0.00056704,0.00056704
94,776.215,0.84424,0.48545,0.80741,0.93237,0.96089,0.97659,0.74072,0.85385,0.47266,0.78681,0.000559318,0.000559318,0.000559318
95,784.378,0.89638,0.50615,0.82009,0.92392,0.95687,0.97576,0.73977,0.8672,0.47985,0.78778,0.000551584,0.000551584,0.000551584
96,792.55,0.86563,0.48813,0.80422,0.91347,0.96061,0.96154,0.74316,0.80086,0.46924,0.78726,0.000543837,0.000543837,0.000543837
97,800.627,0.87094,0.47755,0.81123,0.88909,0.94742,0.94514,0.71355,0.88052,0.50317,0.78822,0.000536081,0.000536081,0.000536081
98,808.777,0.88212,0.47616,0.80028,0.95183,0.96667,0.9854,0.72388,0.9415,0.48454,0.79116,0.000528318,0.000528318,0.000528318
99,816.894,0.87206,0.47832,0.80105,0.94442,0.97826,0.98716,0.71809,0.95236,0.48137,0.78922,0.000520548,0.000520548,0.000520548
100,825.051,0.87181,0.48506,0.80789,0.93032,0.96667,0.97906,0.74266,0.87163,0.4703,0.78693,0.000512775,0.000512775,0.000512775
101,833.275,0.87234,0.47681,0.80138,0.94869,0.95256,0.98353,0.68862,1.05324,0.51282,0.79493,0.000505,0.000505,0.000505
102,841.426,0.85574,0.47925,0.80924,0.91638,0.96304,0.95814,0.72686,0.86622,0.47851,0.78818,0.000497225,0.000497225,0.000497225
103,849.601,0.88067,0.48475,0.80726,0.92194,0.96626,0.97092,0.7349,0.86565,0.47901,0.7925,0.000489452,0.000489452,0.000489452
104,857.853,0.86625,0.47126,0.81693,0.92238,0.96667,0.97524,0.72654,0.91045,0.48367,0.79084,0.000481682,0.000481682,0.000481682
105,866.032,0.82392,0.46391,0.81442,0.87396,0.96651,0.94954,0.73904,0.81895,0.4814,0.78845,0.000473919,0.000473919,0.000473919
106,874.261,0.82079,0.45892,0.80277,0.92271,0.95758,0.97964,0.73888,0.87054,0.46597,0.79012,0.000466163,0.000466163,0.000466163
107,882.425,0.82891,0.45111,0.80349,0.94036,0.95552,0.9818,0.73284,0.90163,0.47104,0.79108,0.000458416,0.000458416,0.000458416
108,890.632,0.84867,0.47166,0.80542,0.95093,0.95758,0.97981,0.72817,0.87885,0.47922,0.78801,0.000450682,0.000450682,0.000450682
109,898.811,0.83424,0.45664,0.80081,0.92972,0.95455,0.9733,0.75449,0.80574,0.45512,0.78308,0.00044296,0.00044296,0.00044296
110,906.962,0.8343,0.46166,0.80507,0.92927,0.95555,0.97633,0.75042,0.83146,0.4696,0.78459,0.000435254,0.000435254,0.000435254
111,915.209,0.89025,0.47813,0.81244,0.94477,0.95455,0.97875,0.75778,0.8084,0.45685,0.78084,0.000427565,0.000427565,0.000427565
112,923.469,0.83564,0.45404,0.8079,0.93172,0.95758,0.97448,0.75793,0.80154,0.44696,0.78197,0.000419895,0.000419895,0.000419895
113,931.651,0.80999,0.44646,0.80091,0.94832,0.96667,0.98086,0.76485,0.80163,0.44875,0.78082,0.000412246,0.000412246,0.000412246
114,939.889,0.80396,0.44832,0.81053,0.95146,0.95041,0.97923,0.77233,0.76766,0.44344,0.78465,0.00040462,0.00040462,0.00040462
115,948.076,0.81964,0.45223,0.79632,0.95955,0.95455,0.98519,0.75859,0.83009,0.44533,0.78785,0.000397019,0.000397019,0.000397019
116,956.201,0.81027,0.4449,0.8034,0.94287,0.96667,0.98236,0.77814,0.75657,0.43282,0.7819,0.000389445,0.000389445,0.000389445
117,964.431,0.78568,0.43211,0.81153,0.93126,0.94428,0.97354,0.75764,0.78238,0.44585,0.78465,0.000381899,0.000381899,0.000381899
118,972.606,0.80224,0.43421,0.79923,0.94565,0.96667,0.97953,0.78039,0.74226,0.43358,0.77833,0.000374383,0.000374383,0.000374383
119,980.951,0.8082,0.44029,0.79559,0.9537,0.93636,0.97666,0.76892,0.80737,0.44833,0.78346,0.000366899,0.000366899,0.000366899
120,989.141,0.80085,0.43927,0.80361,0.91869,0.95866,0.97356,0.76342,0.78309,0.45552,0.78372,0.00035945,0.00035945,0.00035945
121,997.243,0.78708,0.44208,0.80023,0.94642,0.96349,0.97925,0.78229,0.74407,0.4275,0.78061,0.000352037,0.000352037,0.000352037
122,1005.39,0.7933,0.43788,0.80061,0.95178,0.95708,0.97944,0.77465,0.77841,0.42819,0.78197,0.000344661,0.000344661,0.000344661
123,1013.44,0.7896,0.43723,0.80049,0.94947,0.96799,0.98438,0.7779,0.75448,0.41958,0.77921,0.000337325,0.000337325,0.000337325
124,1021.67,0.78009,0.43019,0.78832,0.92978,0.96305,0.97754,0.76453,0.78773,0.42824,0.77833,0.00033003,0.00033003,0.00033003
125,1029.83,0.78288,0.42877,0.79938,0.93114,0.95758,0.97882,0.78327,0.73974,0.42694,0.78074,0.000322778,0.000322778,0.000322778
126,1038.09,0.76698,0.41804,0.80534,0.93158,0.97273,0.97973,0.77405,0.76867,0.42672,0.78021,0.000315572,0.000315572,0.000315572
127,1046.22,0.76402,0.41798,0.80093,0.94054,0.97576,0.9804,0.77561,0.78172,0.42638,0.78336,0.000308412,0.000308412,0.000308412
128,1054.34,0.78001,0.42513,0.79445,0.91553,0.95252,0.97524,0.76636,0.75602,0.43532,0.78006,0.0003013,0.0003013,0.0003013
129,1062.44,0.79645,0.42851,0.8021,0.91476,0.96667,0.97351,0.76815,0.76092,0.42855,0.77963,0.000294239,0.000294239,0.000294239
130,1070.53,0.7834,0.42262,0.79603,0.91747,0.96667,0.97156,0.7666,0.76868,0.42932,0.78034,0.00028723,0.00028723,0.00028723
131,1078.63,0.75184,0.41105,0.79542,0.93775,0.95859,0.97768,0.77989,0.74304,0.41742,0.78049,0.000280275,0.000280275,0.000280275
132,1086.78,0.74508,0.41271,0.79791,0.94463,0.96061,0.97935,0.78185,0.73858,0.42808,0.77976,0.000273375,0.000273375,0.000273375
133,1094.93,0.77663,0.41765,0.80116,0.94223,0.95758,0.97825,0.76996,0.7548,0.42337,0.77919,0.000266532,0.000266532,0.000266532
134,1103.07,0.75189,0.40766,0.80032,0.91241,0.96364,0.97156,0.77482,0.74839,0.42554,0.77986,0.000259748,0.000259748,0.000259748
135,1111.26,0.75702,0.42085,0.79548,0.92657,0.97576,0.97831,0.77352,0.77811,0.43585,0.78064,0.000253024,0.000253024,0.000253024
136,1119.52,0.75151,0.41541,0.79938,0.93308,0.97181,0.96699,0.76901,0.76541,0.42701,0.78088,0.000246363,0.000246363,0.000246363
137,1127.76,0.75395,0.40697,0.79628,0.92495,0.97576,0.97643,0.78064,0.74165,0.40873,0.78065,0.000239766,0.000239766,0.000239766
138,1135.97,0.75091,0.41158,0.80634,0.93796,0.96207,0.97738,0.77975,0.73679,0.413,0.78137,0.000233234,0.000233234,0.000233234
139,1144.17,0.74553,0.41553,0.80288,0.93422,0.97273,0.98207,0.78823,0.74389,0.41544,0.78122,0.000226769,0.000226769,0.000226769
140,1152.43,0.74212,0.41411,0.79693,0.93525,0.96299,0.98206,0.77661,0.74494,0.42291,0.77947,0.000220372,0.000220372,0.000220372
141,1160.53,0.75271,0.40986,0.80017,0.92239,0.97273,0.97923,0.77239,0.7645,0.42385,0.77829,0.000214046,0.000214046,0.000214046
142,1168.71,0.76462,0.41323,0.79345,0.95344,0.95152,0.98414,0.77786,0.75723,0.40784,0.77754,0.000207792,0.000207792,0.000207792
143,1176.88,0.74605,0.40306,0.80265,0.93348,0.97812,0.98081,0.78458,0.73764,0.40487,0.77701,0.000201611,0.000201611,0.000201611
144,1185.07,0.7396,0.39784,0.79745,0.96031,0.94848,0.98419,0.78236,0.74693,0.41653,0.77851,0.000195505,0.000195505,0.000195505
145,1193.26,0.7304,0.39778,0.80515,0.92182,0.96469,0.98088,0.7844,0.7351,0.4132,0.77742,0.000189475,0.000189475,0.000189475
146,1201.47,0.75198,0.40174,0.79657,0.94896,0.95789,0.98038,0.78548,0.727,0.41008,0.77563,0.000183523,0.000183523,0.000183523
147,1209.59,0.75693,0.40242,0.80097,0.93482,0.96364,0.97518,0.77576,0.72637,0.41403,0.77754,0.000177651,0.000177651,0.000177651
148,1217.84,0.764,0.41127,0.79913,0.94767,0.95152,0.97846,0.78261,0.73338,0.40388,0.77702,0.000171859,0.000171859,0.000171859
149,1226.25,0.73087,0.39446,0.79046,0.93397,0.96667,0.9778,0.77717,0.75408,0.41096,0.77584,0.000166149,0.000166149,0.000166149
150,1234.7,0.75183,0.39883,0.7967,0.94131,0.9697,0.98296,0.78278,0.75763,0.40114,0.77851,0.000160523,0.000160523,0.000160523
151,1243.01,0.73245,0.39537,0.79009,0.94179,0.96364,0.98285,0.78107,0.73036,0.40805,0.77769,0.000154982,0.000154982,0.000154982
152,1251.23,0.71781,0.39041,0.78983,0.93851,0.97131,0.98414,0.79237,0.71479,0.40169,0.7765,0.000149527,0.000149527,0.000149527
153,1259.51,0.70051,0.38453,0.79828,0.95006,0.94242,0.98068,0.78715,0.71523,0.406,0.77646,0.000144161,0.000144161,0.000144161
154,1267.69,0.70996,0.38469,0.79261,0.9513,0.94717,0.98186,0.79068,0.70513,0.40198,0.77633,0.000138883,0.000138883,0.000138883
155,1275.85,0.72851,0.37815,0.7958,0.95848,0.9697,0.98483,0.78482,0.72143,0.39612,0.77644,0.000133695,0.000133695,0.000133695
156,1284.04,0.72339,0.38547,0.79442,0.96276,0.96667,0.98463,0.78948,0.72587,0.39002,0.77625,0.000128599,0.000128599,0.000128599
157,1292.15,0.6834,0.36961,0.79051,0.93328,0.975,0.98313,0.78861,0.70606,0.40122,0.77584,0.000123596,0.000123596,0.000123596
158,1300.36,0.71081,0.38314,0.7938,0.93808,0.96405,0.98325,0.78562,0.71486,0.40076,0.77705,0.000118687,0.000118687,0.000118687
159,1308.49,0.72732,0.38702,0.79972,0.94967,0.97206,0.98458,0.79012,0.7158,0.39507,0.77697,0.000113873,0.000113873,0.000113873
160,1316.77,0.69928,0.37842,0.7954,0.93532,0.96407,0.98103,0.79016,0.71223,0.40729,0.77614,0.000109156,0.000109156,0.000109156
161,1324.98,0.70485,0.38886,0.7936,0.93507,0.96015,0.98177,0.78965,0.71101,0.40367,0.7764,0.000104537,0.000104537,0.000104537
162,1333.2,0.71305,0.38784,0.79642,0.94929,0.96444,0.9851,0.79057,0.70985,0.39107,0.77506,0.000100016,0.000100016,0.000100016
163,1341.46,0.68727,0.37054,0.79103,0.94574,0.97576,0.98432,0.79083,0.71007,0.39115,0.77423,9.55951e-05,9.55951e-05,9.55951e-05
164,1349.68,0.71382,0.38607,0.79987,0.94128,0.97147,0.9809,0.78696,0.72532,0.39527,0.7762,9.12754e-05,9.12754e-05,9.12754e-05
165,1358,0.69097,0.37105,0.79221,0.94108,0.97576,0.98425,0.7908,0.70894,0.39083,0.77512,8.70577e-05,8.70577e-05,8.70577e-05
166,1366.41,0.67583,0.37209,0.79308,0.95513,0.96667,0.9862,0.79371,0.70936,0.38994,0.77491,8.29431e-05,8.29431e-05,8.29431e-05
167,1374.81,0.71067,0.37793,0.79454,0.95836,0.95758,0.98633,0.78874,0.71135,0.39136,0.77404,7.89327e-05,7.89327e-05,7.89327e-05
168,1383.12,0.70905,0.38985,0.79692,0.95696,0.95152,0.98483,0.7958,0.70572,0.39342,0.77424,7.50274e-05,7.50274e-05,7.50274e-05
169,1391.58,0.67997,0.36667,0.7921,0.94097,0.96607,0.9807,0.78867,0.71347,0.40349,0.77513,7.12282e-05,7.12282e-05,7.12282e-05
170,1399.93,0.68083,0.36608,0.79737,0.95069,0.96061,0.98218,0.79192,0.70202,0.39354,0.77469,6.7536e-05,6.7536e-05,6.7536e-05
171,1408.31,0.68932,0.37604,0.79128,0.94943,0.96715,0.98416,0.78974,0.71432,0.3955,0.7753,6.39518e-05,6.39518e-05,6.39518e-05
172,1416.68,0.72776,0.38478,0.79742,0.93653,0.9697,0.98259,0.78936,0.69769,0.38425,0.7746,6.04763e-05,6.04763e-05,6.04763e-05
173,1425.04,0.69761,0.36876,0.79999,0.93261,0.96452,0.97619,0.78383,0.71652,0.39435,0.776,5.71106e-05,5.71106e-05,5.71106e-05
174,1433.39,0.69167,0.37752,0.79595,0.93566,0.9697,0.98274,0.79138,0.69952,0.38962,0.77355,5.38554e-05,5.38554e-05,5.38554e-05
175,1441.68,0.68617,0.36264,0.79085,0.94905,0.9596,0.98344,0.79175,0.70798,0.38948,0.77514,5.07115e-05,5.07115e-05,5.07115e-05
176,1449.96,0.68712,0.37202,0.7983,0.93853,0.9697,0.98233,0.79132,0.69426,0.38307,0.77419,4.76796e-05,4.76796e-05,4.76796e-05
177,1458.25,0.6983,0.37488,0.7952,0.94672,0.96927,0.98275,0.79391,0.69735,0.3866,0.77388,4.47606e-05,4.47606e-05,4.47606e-05
178,1466.59,0.68599,0.36711,0.7869,0.94802,0.96667,0.98354,0.79075,0.70426,0.38888,0.77468,4.19552e-05,4.19552e-05,4.19552e-05
179,1474.87,0.67571,0.36292,0.79352,0.94707,0.97879,0.98387,0.78871,0.70393,0.38758,0.77456,3.9264e-05,3.9264e-05,3.9264e-05
180,1483.19,0.67485,0.3627,0.79384,0.93791,0.97576,0.98336,0.79506,0.70007,0.38782,0.77528,3.66877e-05,3.66877e-05,3.66877e-05
181,1491.49,0.67313,0.36244,0.7866,0.93849,0.97092,0.98173,0.78968,0.69495,0.38555,0.7748,3.4227e-05,3.4227e-05,3.4227e-05
182,1499.77,0.69526,0.37223,0.78004,0.94115,0.9693,0.98161,0.78981,0.69607,0.38781,0.7742,3.18825e-05,3.18825e-05,3.18825e-05
183,1508.09,0.70131,0.3683,0.78285,0.93605,0.97576,0.98145,0.78624,0.71144,0.39226,0.77502,2.96546e-05,2.96546e-05,2.96546e-05
