epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,271.318,1.27454,0.74449,0.0013,0.82924,0.84848,0.91113,0.62365,1.11498,0.75765,0.0016,0.000855018,0.000855018,0.000855018
27,281.481,1.18781,0.71372,0.00128,0.87444,0.84415,0.93789,0.57098,1.24609,0.76951,0.00192,0.000843851,0.000843851,0.000843851
28,291.557,1.19856,0.73213,0.00129,0.83447,0.84017,0.90826,0.65125,1.01008,0.74473,0.00142,0.000832349,0.000832349,0.000832349
29,301.512,1.17231,0.67575,0.00121,0.83154,0.84242,0.8963,0.58957,1.2307,0.7708,0.00162,0.000820525,0.000820525,0.000820525
30,311.568,1.14815,0.64463,0.00111,0.86161,0.89091,0.94032,0.6496,1.06628,0.70113,0.00131,0.000808389,0.000808389,0.000808389
31,321.619,1.11573,0.64294,0.00115,0.85972,0.8914,0.94581,0.71134,0.92711,0.60321,0.00127,0.000795954,0.000795954,0.000795954
32,331.782,1.12751,0.62604,0.00115,0.84748,0.89241,0.93548,0.67445,1.02925,0.63774,0.00136,0.000783231,0.000783231,0.000783231
33,341.699,1.16472,0.63472,0.00113,0.80183,0.91515,0.92424,0.65943,1.03596,0.66942,0.00135,0.000770234,0.000770234,0.000770234
34,351.569,1.18682,0.64068,0.00116,0.80455,0.84825,0.90841,0.63424,1.08045,0.67758,0.00141,0.000756976,0.000756976,0.000756976
35,361.407,1.1253,0.62658,0.00117,0.80049,0.81462,0.89487,0.67821,0.94437,0.63587,0.00121,0.000743468,0.000743468,0.000743468
36,371.357,1.12723,0.61699,0.00112,0.87602,0.87791,0.94849,0.70715,0.95313,0.56221,0.00126,0.000729725,0.000729725,0.000729725
37,381.295,1.085,0.57295,0.0011,0.90766,0.93636,0.96678,0.71263,1.01201,0.46924,0.00126,0.000715761,0.000715761,0.000715761
38,391.298,1.06536,0.56302,0.00109,0.87775,0.9303,0.96558,0.69928,1.01296,0.55235,0.00134,0.000701588,0.000701588,0.000701588
39,401.254,1.05203,0.52352,0.00099,0.86268,0.92727,0.94926,0.6633,1.04598,0.59385,0.00124,0.000687222,0.000687222,0.000687222
40,411.194,1.09332,0.52444,0.00108,0.89186,0.94973,0.97466,0.74703,0.89809,0.41671,0.00113,0.000672675,0.000672675,0.000672675
41,421.247,1.09133,0.49249,0.00105,0.9045,0.95758,0.97465,0.74442,0.89732,0.45498,0.00115,0.000657963,0.000657963,0.000657963
42,431.199,1.09289,0.52514,0.00106,0.82715,0.95711,0.93146,0.68675,0.9937,0.529,0.00133,0.000643101,0.000643101,0.000643101
43,441.118,1.04384,0.48135,0.00102,0.83517,0.93636,0.9343,0.70257,0.96073,0.52673,0.00121,0.000628101,0.000628101,0.000628101
44,451.12,1.03493,0.48288,0.00106,0.90472,0.94959,0.96726,0.66597,1.13889,0.4919,0.00142,0.000612981,0.000612981,0.000612981
45,461.069,1.05063,0.49729,0.00108,0.91703,0.93939,0.96947,0.67286,1.14876,0.47008,0.00153,0.000597754,0.000597754,0.000597754
46,470.961,1.07457,0.48223,0.0011,0.88163,0.96364,0.96149,0.74071,0.89166,0.41188,0.00114,0.000582435,0.000582435,0.000582435
47,480.882,1.0094,0.45618,0.00101,0.85523,0.96665,0.96194,0.7348,0.91484,0.44415,0.00118,0.00056704,0.00056704,0.00056704
48,490.843,1.03178,0.44999,0.001,0.87723,0.95271,0.95863,0.6999,1.01713,0.44796,0.0013,0.000551584,0.000551584,0.000551584
49,500.839,0.99698,0.41515,0.001,0.88739,0.95455,0.96644,0.7484,0.88651,0.43074,0.00123,0.000536081,0.000536081,0.000536081
50,510.866,1.0145,0.44519,0.00098,0.92146,0.96364,0.97528,0.7515,0.89124,0.39273,0.0011,0.000520548,0.000520548,0.000520548
51,520.873,0.98489,0.44558,0.001,0.89452,0.97657,0.96516,0.75946,0.83414,0.41887,0.00106,0.000505,0.000505,0.000505
52,530.879,1.01187,0.4424,0.00102,0.90425,0.94442,0.96556,0.6905,1.04388,0.45972,0.00124,0.000489452,0.000489452,0.000489452
53,540.897,1.01701,0.44337,0.00098,0.93049,0.92424,0.97378,0.73694,0.93796,0.40363,0.00119,0.000473919,0.000473919,0.000473919
54,550.858,0.97922,0.40621,0.00096,0.90377,0.96767,0.9677,0.75212,0.8786,0.40417,0.00106,0.000458416,0.000458416,0.000458416
55,560.818,0.9568,0.43302,0.00095,0.90965,0.9697,0.97661,0.76637,0.8523,0.40465,0.00108,0.00044296,0.00044296,0.00044296
56,570.832,0.93694,0.394,0.00094,0.92648,0.95464,0.97459,0.7405,0.93555,0.38705,0.00121,0.000427565,0.000427565,0.000427565
57,580.798,0.95918,0.39892,0.00096,0.87759,0.94242,0.96725,0.74991,0.87717,0.41219,0.00108,0.000412246,0.000412246,0.000412246
58,590.73,0.95336,0.39992,0.00093,0.9304,0.97219,0.98221,0.74118,0.92676,0.37049,0.00113,0.000397019,0.000397019,0.000397019
59,600.688,0.94562,0.39071,0.00091,0.89713,0.96364,0.96669,0.76627,0.81945,0.40757,0.00107,0.000381899,0.000381899,0.000381899
60,610.673,0.87863,0.41049,0.00091,0.9133,0.95761,0.9669,0.7422,0.88617,0.38803,0.00108,0.000366899,0.000366899,0.000366899
61,620.653,0.90465,0.36598,0.0009,0.92113,0.9697,0.97796,0.76034,0.88309,0.36065,0.00112,0.000352037,0.000352037,0.000352037
62,630.615,0.90723,0.36971,0.00088,0.95494,0.96329,0.98379,0.7356,0.94556,0.3491,0.0011,0.000337325,0.000337325,0.000337325
63,640.54,0.91035,0.37262,0.00089,0.91358,0.9697,0.97445,0.65399,1.19511,0.4167,0.00141,0.000322778,0.000322778,0.000322778
64,650.521,0.91124,0.37777,0.00085,0.95845,0.96667,0.98392,0.77524,0.85118,0.32101,0.00108,0.000308412,0.000308412,0.000308412
65,660.532,0.86618,0.35408,0.00085,0.94518,0.94046,0.97897,0.74152,0.90586,0.35232,0.00109,0.000294239,0.000294239,0.000294239
66,670.481,0.87376,0.37398,0.00084,0.9308,0.96667,0.97727,0.75426,0.86242,0.35351,0.00106,0.000280275,0.000280275,0.000280275
67,680.384,0.85606,0.35879,0.00082,0.91749,0.9435,0.97097,0.76195,0.84997,0.36181,0.00103,0.000266532,0.000266532,0.000266532
68,690.247,0.89077,0.34313,0.00081,0.92317,0.96061,0.97176,0.71556,0.98735,0.39075,0.00113,0.000253024,0.000253024,0.000253024
69,700.145,0.90712,0.36967,0.00086,0.91146,0.967,0.97834,0.79295,0.75894,0.32082,0.00093,0.000239766,0.000239766,0.000239766
70,710.139,0.83588,0.3248,0.00079,0.94642,0.97273,0.9822,0.75869,0.87579,0.32422,0.00109,0.000226769,0.000226769,0.000226769
71,720.075,0.85456,0.34589,0.00082,0.91127,0.96061,0.97676,0.73678,0.91233,0.36969,0.00115,0.000214046,0.000214046,0.000214046
72,729.979,0.83057,0.32477,0.00079,0.93839,0.96931,0.98219,0.80435,0.74209,0.30553,0.00091,0.000201611,0.000201611,0.000201611
73,739.921,0.86018,0.34058,0.00081,0.93903,0.98012,0.98246,0.80839,0.72966,0.28827,0.00089,0.000189475,0.000189475,0.000189475
74,749.859,0.82476,0.30518,0.00081,0.93491,0.95752,0.97862,0.75715,0.88364,0.34102,0.00103,0.000177651,0.000177651,0.000177651
75,759.766,0.85374,0.3288,0.00082,0.93259,0.96421,0.98017,0.76126,0.86763,0.34014,0.00104,0.000166149,0.000166149,0.000166149
76,769.673,0.8486,0.31967,0.00076,0.95874,0.95758,0.98434,0.78656,0.80566,0.31231,0.00097,0.000154982,0.000154982,0.000154982
77,779.626,0.82361,0.32619,0.00078,0.92035,0.98038,0.98023,0.77422,0.82266,0.3282,0.00101,0.000144161,0.000144161,0.000144161
78,789.583,0.81971,0.31916,0.0008,0.92893,0.95066,0.9774,0.78387,0.78144,0.32366,0.00094,0.000133695,0.000133695,0.000133695
79,799.51,0.80218,0.3176,0.00077,0.93028,0.9697,0.98031,0.78927,0.78802,0.31733,0.00095,0.000123596,0.000123596,0.000123596
80,809.41,0.82958,0.32837,0.00081,0.93322,0.97576,0.98111,0.72127,0.9958,0.34472,0.00118,0.000113873,0.000113873,0.000113873
81,819.418,0.82673,0.31873,0.00077,0.95133,0.9697,0.98367,0.78857,0.81432,0.3024,0.00095,0.000104537,0.000104537,0.000104537
82,829.382,0.80935,0.31938,0.00077,0.94527,0.9697,0.98329,0.78668,0.80663,0.29013,0.00094,9.55951e-05,9.55951e-05,9.55951e-05
83,839.431,0.78545,0.30737,0.00076,0.92357,0.96667,0.9804,0.78534,0.79247,0.30113,0.00094,8.70577e-05,8.70577e-05,8.70577e-05
84,849.523,0.80874,0.30011,0.00078,0.93919,0.95455,0.98047,0.79583,0.76543,0.29516,0.00091,7.89327e-05,7.89327e-05,7.89327e-05
85,859.635,0.78776,0.30701,0.00077,0.93917,0.94545,0.97936,0.78163,0.81089,0.31111,0.00097,7.12282e-05,7.12282e-05,7.12282e-05
86,870.25,0.71647,0.25369,0.00084,0.94243,0.94244,0.97891,0.79727,0.76264,0.29283,0.00091,6.39518e-05,6.39518e-05,6.39518e-05
87,880.024,0.69301,0.23764,0.00081,0.95757,0.95753,0.98405,0.79725,0.76521,0.27459,0.00093,5.71106e-05,5.71106e-05,5.71106e-05
88,889.812,0.67522,0.2402,0.00079,0.94834,0.95758,0.98297,0.7873,0.78184,0.28547,0.00094,5.07115e-05,5.07115e-05,5.07115e-05
89,899.584,0.65986,0.2271,0.00083,0.94671,0.96061,0.98168,0.79698,0.76624,0.27836,0.00092,4.47606e-05,4.47606e-05,4.47606e-05
90,909.35,0.66567,0.2349,0.00084,0.95812,0.96061,0.98266,0.79393,0.76449,0.28314,0.00093,3.9264e-05,3.9264e-05,3.9264e-05
91,919.113,0.67347,0.23674,0.00081,0.94665,0.96782,0.98276,0.78711,0.79304,0.29169,0.00096,3.4227e-05,3.4227e-05,3.4227e-05
92,928.888,0.66781,0.23229,0.00082,0.94903,0.95916,0.98172,0.79822,0.76282,0.28743,0.00091,2.96546e-05,2.96546e-05,2.96546e-05
93,938.661,0.65514,0.23254,0.00079,0.9489,0.95651,0.98211,0.80262,0.75626,0.28308,0.00091,2.55513e-05,2.55513e-05,2.55513e-05
