epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,345.327,1.41743,0.67151,0.0015,0.8447,0.82411,0.87722,0.55632,1.40552,0.66547,0.00192,0.000922942,0.000922942,0.000922942
20,363.134,1.44353,0.68779,0.00149,0.84579,0.84545,0.89072,0.51374,1.53633,0.6941,0.002,0.000914405,0.000914405,0.000914405
21,380.95,1.35971,0.62811,0.00138,0.8695,0.85152,0.896,0.55538,1.37959,0.67535,0.00171,0.000905463,0.000905463,0.000905463
22,398.857,1.4034,0.59918,0.00138,0.87918,0.86667,0.91749,0.55927,1.44652,0.61768,0.00196,0.000896127,0.000896127,0.000896127
23,416.59,1.36573,0.68311,0.00141,0.81704,0.80303,0.85695,0.48076,1.62263,0.729,0.00204,0.000886404,0.000886404,0.000886404
24,434.576,1.30125,0.63429,0.00128,0.82198,0.85351,0.90388,0.63316,1.15558,0.5689,0.00139,0.000876305,0.000876305,0.000876305
25,452.904,1.31327,0.62181,0.00134,0.90359,0.9303,0.95006,0.66546,1.11226,0.50407,0.00145,0.000865839,0.000865839,0.000865839
26,470.934,1.31296,0.60557,0.0013,0.87459,0.88761,0.91338,0.57815,1.34492,0.5349,0.00162,0.000855018,0.000855018,0.000855018
27,488.71,1.26032,0.58461,0.00126,0.89138,0.94503,0.95663,0.69374,1.045,0.4725,0.00136,0.000843851,0.000843851,0.000843851
28,506.631,1.27897,0.5702,0.00136,0.85215,0.88485,0.9192,0.63537,1.18019,0.58392,0.00159,0.000832349,0.000832349,0.000832349
29,524.444,1.27614,0.59939,0.00128,0.90383,0.85442,0.92564,0.59555,1.38791,0.54573,0.00198,0.000820525,0.000820525,0.000820525
30,542.215,1.26849,0.56756,0.0012,0.90523,0.89731,0.95343,0.61277,1.33506,0.53232,0.00162,0.000808389,0.000808389,0.000808389
31,559.96,1.24617,0.58659,0.00124,0.86925,0.88485,0.92879,0.61996,1.25903,0.55862,0.00158,0.000795954,0.000795954,0.000795954
32,577.8,1.2294,0.56398,0.00124,0.88837,0.9303,0.94959,0.68496,1.07957,0.46105,0.00142,0.000783231,0.000783231,0.000783231
33,595.685,1.23474,0.55902,0.00115,0.87921,0.94242,0.954,0.69418,1.05907,0.48377,0.00135,0.000770234,0.000770234,0.000770234
34,613.628,1.25434,0.57287,0.0012,0.8498,0.91212,0.9345,0.61792,1.22747,0.58638,0.00142,0.000756976,0.000756976,0.000756976
35,631.409,1.18202,0.53319,0.00119,0.90558,0.91212,0.9591,0.66972,1.14457,0.41773,0.00145,0.000743468,0.000743468,0.000743468
36,649.176,1.20589,0.54059,0.00116,0.89408,0.93636,0.96114,0.66892,1.13505,0.45383,0.00135,0.000729725,0.000729725,0.000729725
37,667.002,1.15461,0.48398,0.00111,0.88447,0.95119,0.96505,0.71864,1.00463,0.42915,0.00125,0.000715761,0.000715761,0.000715761
38,684.913,1.20333,0.53592,0.00124,0.88024,0.95777,0.96346,0.71614,0.99929,0.41743,0.00136,0.000701588,0.000701588,0.000701588
39,702.736,1.1586,0.49151,0.00112,0.87986,0.93206,0.94028,0.66549,1.1292,0.47004,0.0014,0.000687222,0.000687222,0.000687222
40,720.574,1.13972,0.49668,0.0011,0.89092,0.95455,0.96912,0.72108,0.98591,0.41002,0.00122,0.000672675,0.000672675,0.000672675
41,738.549,1.10971,0.49304,0.00105,0.88573,0.93939,0.95882,0.73208,0.93094,0.41378,0.00115,0.000657963,0.000657963,0.000657963
42,756.519,1.08147,0.48427,0.00101,0.8623,0.92986,0.93371,0.69127,1.01444,0.46225,0.00119,0.000643101,0.000643101,0.000643101
43,774.343,1.09662,0.48701,0.00101,0.81898,0.96667,0.94401,0.68601,1.07906,0.4701,0.00124,0.000628101,0.000628101,0.000628101
44,792.265,1.10803,0.47828,0.00109,0.92123,0.9303,0.97375,0.64483,1.25959,0.45742,0.00145,0.000612981,0.000612981,0.000612981
45,810.242,1.08998,0.48624,0.00108,0.93074,0.93636,0.97102,0.70899,1.03935,0.37636,0.00125,0.000597754,0.000597754,0.000597754
46,828.222,1.10052,0.45867,0.00105,0.90863,0.96061,0.97054,0.70643,1.0722,0.40372,0.00131,0.000582435,0.000582435,0.000582435
47,846.096,1.05998,0.42664,0.00101,0.89879,0.94189,0.96408,0.7441,0.89785,0.36028,0.00112,0.00056704,0.00056704,0.00056704
48,864.041,1.04941,0.424,0.001,0.90536,0.95662,0.96479,0.70638,1.04925,0.38272,0.00127,0.000551584,0.000551584,0.000551584
49,881.893,1.00989,0.40792,0.00095,0.89493,0.94545,0.96543,0.76248,0.8442,0.35753,0.00104,0.000536081,0.000536081,0.000536081
50,899.875,1.02539,0.42094,0.00096,0.96516,0.9303,0.98593,0.75934,0.9384,0.34552,0.00115,0.000520548,0.000520548,0.000520548
51,917.655,1.0126,0.42473,0.00099,0.85049,0.95455,0.95854,0.73663,0.88528,0.40021,0.00106,0.000505,0.000505,0.000505
52,935.507,1.00511,0.41016,0.001,0.94484,0.92727,0.98232,0.77785,0.8343,0.33206,0.00102,0.000489452,0.000489452,0.000489452
53,953.501,0.99626,0.41253,0.00096,0.92661,0.95655,0.98017,0.75996,0.88562,0.33489,0.00111,0.000473919,0.000473919,0.000473919
54,971.34,0.98206,0.38769,0.00095,0.91494,0.95455,0.97327,0.77706,0.80679,0.34876,0.00107,0.000458416,0.000458416,0.000458416
55,989.225,0.97313,0.39905,0.00096,0.90879,0.95455,0.96958,0.76162,0.86827,0.35075,0.00103,0.00044296,0.00044296,0.00044296
56,1007.06,0.98314,0.38252,0.00098,0.95446,0.95258,0.98545,0.75285,0.92072,0.31977,0.00108,0.000427565,0.000427565,0.000427565
57,1024.93,0.94252,0.37467,0.00096,0.9284,0.94301,0.97861,0.77154,0.86178,0.31525,0.00102,0.000412246,0.000412246,0.000412246
58,1042.84,0.92105,0.36564,0.00089,0.93345,0.96364,0.98433,0.77768,0.819,0.31075,0.00098,0.000397019,0.000397019,0.000397019
59,1060.64,0.89501,0.34535,0.00084,0.8866,0.97138,0.9776,0.79197,0.77233,0.33872,0.00091,0.000381899,0.000381899,0.000381899
60,1078.63,0.89754,0.3656,0.00087,0.93471,0.95449,0.98354,0.79347,0.7989,0.30062,0.00096,0.000366899,0.000366899,0.000366899
61,1096.6,0.90136,0.36415,0.00089,0.87896,0.96819,0.97174,0.77996,0.77998,0.35497,0.00096,0.000352037,0.000352037,0.000352037
62,1114.43,0.90162,0.37487,0.00082,0.91291,0.95293,0.98217,0.81114,0.72377,0.30944,0.0009,0.000337325,0.000337325,0.000337325
63,1132.37,0.88822,0.342,0.00086,0.91746,0.97679,0.98189,0.79493,0.78702,0.31261,0.00094,0.000322778,0.000322778,0.000322778
64,1150.23,0.86467,0.35179,0.0008,0.94119,0.97001,0.98607,0.80348,0.76529,0.28382,0.00093,0.000308412,0.000308412,0.000308412
65,1168.07,0.85759,0.32627,0.00084,0.92574,0.96364,0.98223,0.81447,0.72714,0.28058,0.00087,0.000294239,0.000294239,0.000294239
66,1186.1,0.8709,0.33564,0.00084,0.95232,0.95758,0.98529,0.80483,0.73566,0.27497,0.00089,0.000280275,0.000280275,0.000280275
67,1203.89,0.84323,0.3253,0.00083,0.92399,0.95776,0.98322,0.80683,0.7357,0.28647,0.00088,0.000266532,0.000266532,0.000266532
68,1221.75,0.8283,0.3228,0.00075,0.93547,0.96639,0.98555,0.81738,0.69037,0.27227,0.00084,0.000253024,0.000253024,0.000253024
69,1239.82,0.84905,0.35136,0.00079,0.94602,0.95596,0.9853,0.82344,0.68961,0.26519,0.00084,0.000239766,0.000239766,0.000239766
70,1257.78,0.81286,0.30914,0.00077,0.91641,0.98485,0.98533,0.82013,0.7092,0.26561,0.00087,0.000226769,0.000226769,0.000226769
71,1275.66,0.82275,0.31904,0.00077,0.92219,0.97576,0.98314,0.8015,0.73993,0.28615,0.00088,0.000214046,0.000214046,0.000214046
72,1293.5,0.82805,0.31314,0.00076,0.94236,0.95758,0.98426,0.82497,0.69569,0.27591,0.00085,0.000201611,0.000201611,0.000201611
73,1311.47,0.814,0.30475,0.00074,0.9428,0.95455,0.98302,0.8304,0.67356,0.26997,0.00081,0.000189475,0.000189475,0.000189475
74,1329.54,0.79089,0.2932,0.00075,0.95653,0.94848,0.98532,0.80187,0.76134,0.27571,0.00088,0.000177651,0.000177651,0.000177651
75,1347.4,0.81553,0.31512,0.00077,0.92197,0.98182,0.98563,0.82437,0.69683,0.26376,0.00084,0.000166149,0.000166149,0.000166149
76,1365.28,0.78961,0.30569,0.0007,0.92992,0.98485,0.98712,0.82428,0.69593,0.25854,0.00082,0.000154982,0.000154982,0.000154982
77,1383.12,0.77836,0.30759,0.00071,0.94749,0.98418,0.98747,0.82076,0.69845,0.25906,0.00088,0.000144161,0.000144161,0.000144161
78,1401.02,0.78546,0.29654,0.00077,0.94326,0.97879,0.98582,0.82237,0.69999,0.26437,0.0009,0.000133695,0.000133695,0.000133695
79,1418.82,0.75496,0.28022,0.00073,0.93549,0.98788,0.98614,0.82712,0.68082,0.26318,0.00082,0.000123596,0.000123596,0.000123596
80,1436.74,0.77361,0.30585,0.00075,0.94993,0.9773,0.98708,0.81419,0.73185,0.26405,0.00085,0.000113873,0.000113873,0.000113873
81,1454.63,0.78138,0.29695,0.00073,0.95558,0.97779,0.98584,0.82376,0.68383,0.26328,0.00084,0.000104537,0.000104537,0.000104537
82,1472.48,0.75333,0.29809,0.00071,0.94639,0.97576,0.98694,0.8306,0.66805,0.25947,0.00079,9.55951e-05,9.55951e-05,9.55951e-05
83,1490.48,0.74834,0.2848,0.00071,0.95585,0.96667,0.98655,0.83427,0.67015,0.25134,0.00081,8.70577e-05,8.70577e-05,8.70577e-05
84,1508.54,0.77226,0.28379,0.00073,0.94626,0.96667,0.9859,0.83212,0.66649,0.25242,0.0008,7.89327e-05,7.89327e-05,7.89327e-05
85,1526.47,0.7435,0.29103,0.00071,0.93106,0.9697,0.98482,0.82608,0.67775,0.26266,0.0008,7.12282e-05,7.12282e-05,7.12282e-05
86,1544.87,0.65118,0.23648,0.00079,0.95475,0.96667,0.98623,0.83099,0.66808,0.25134,0.00081,6.39518e-05,6.39518e-05,6.39518e-05
87,1562.54,0.63719,0.23178,0.00076,0.95259,0.97879,0.98835,0.8324,0.66752,0.23373,0.00079,5.71106e-05,5.71106e-05,5.71106e-05
88,1580.21,0.63231,0.21492,0.00074,0.94962,0.98182,0.98822,0.82913,0.67391,0.24137,0.00081,5.07115e-05,5.07115e-05,5.07115e-05
89,1597.85,0.62249,0.21452,0.00078,0.94114,0.98485,0.9878,0.82846,0.67349,0.23767,0.00082,4.47606e-05,4.47606e-05,4.47606e-05
90,1615.53,0.62196,0.22674,0.00077,0.9536,0.98788,0.98833,0.83074,0.65406,0.23485,0.00078,3.9264e-05,3.9264e-05,3.9264e-05
91,1633.19,0.62648,0.22084,0.00075,0.94733,0.98097,0.98762,0.83189,0.66155,0.24144,0.00078,3.4227e-05,3.4227e-05,3.4227e-05
92,1650.89,0.61958,0.20912,0.00075,0.94597,0.97576,0.98674,0.82814,0.65744,0.25027,0.00078,2.96546e-05,2.96546e-05,2.96546e-05
93,1668.59,0.61198,0.21336,0.00073,0.94696,0.97387,0.98663,0.83119,0.65857,0.25164,0.0008,2.55513e-05,2.55513e-05,2.55513e-05
94,1686.25,0.609,0.21388,0.00074,0.94936,0.97879,0.98704,0.8338,0.65876,0.24691,0.00079,2.19212e-05,2.19212e-05,2.19212e-05
95,1703.84,0.61226,0.20684,0.0007,0.94137,0.97304,0.9869,0.83606,0.64492,0.24453,0.00077,1.87678e-05,1.87678e-05,1.87678e-05
96,1721.63,0.62986,0.21654,0.00075,0.9403,0.98788,0.98709,0.83206,0.6537,0.24371,0.00079,1.60943e-05,1.60943e-05,1.60943e-05
97,1739.26,0.61326,0.21301,0.00074,0.95262,0.97484,0.98732,0.82965,0.65369,0.24511,0.00078,1.39032e-05,1.39032e-05,1.39032e-05
98,1756.9,0.60251,0.21146,0.00073,0.94849,0.97879,0.98725,0.83043,0.65458,0.24844,0.00078,1.21968e-05,1.21968e-05,1.21968e-05
99,1774.51,0.61677,0.21111,0.00073,0.95002,0.97926,0.98731,0.82996,0.65534,0.24655,0.00078,1.09768e-05,1.09768e-05,1.09768e-05
100,1792.16,0.60666,0.21648,0.00074,0.93947,0.98788,0.9868,0.82947,0.65515,0.24733,0.00078,1.02443e-05,1.02443e-05,1.02443e-05
