epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,148.323,1.29954,1.06685,0.00142,0.6147,0.73967,0.71967,0.44954,1.20481,1.0562,0.00169,0.000931067,0.000931067,0.000931067
19,155.672,1.32746,1.02652,0.00146,0.73897,0.80303,0.84305,0.57873,1.12779,0.85083,0.00172,0.000922942,0.000922942,0.000922942
20,163.113,1.307,0.96669,0.00141,0.73276,0.74782,0.81003,0.50291,1.33623,0.96563,0.0018,0.000914405,0.000914405,0.000914405
21,170.665,1.31958,0.99885,0.00145,0.73251,0.77576,0.832,0.5763,1.11462,0.8496,0.00161,0.000905463,0.000905463,0.000905463
22,178.121,1.3422,0.98728,0.00149,0.70204,0.74254,0.81536,0.52931,1.14712,0.9762,0.00159,0.000896127,0.000896127,0.000896127
23,185.575,1.28502,0.94025,0.0014,0.765,0.83333,0.86312,0.57006,1.12766,0.88069,0.0016,0.000886404,0.000886404,0.000886404
24,192.97,1.26743,0.90432,0.0013,0.74628,0.81515,0.85529,0.61081,1.00079,0.78382,0.00139,0.000876305,0.000876305,0.000876305
25,200.376,1.24759,0.87026,0.00127,0.75687,0.77353,0.83867,0.59199,1.02366,0.80114,0.00133,0.000865839,0.000865839,0.000865839
26,207.761,1.28452,0.89065,0.00131,0.77262,0.85462,0.867,0.60322,1.14294,0.71584,0.00148,0.000855018,0.000855018,0.000855018
27,215.237,1.26164,0.86753,0.00132,0.80878,0.84545,0.88352,0.63679,1.03208,0.75154,0.0015,0.000843851,0.000843851,0.000843851
28,222.754,1.26623,0.85984,0.00132,0.79767,0.83333,0.8932,0.60663,1.14088,0.73284,0.00161,0.000832349,0.000832349,0.000832349
29,230.303,1.21859,0.83182,0.00126,0.83867,0.83491,0.90859,0.62868,1.06396,0.76548,0.00147,0.000820525,0.000820525,0.000820525
30,237.735,1.20812,0.80098,0.00121,0.82768,0.87329,0.91203,0.60632,1.18705,0.76621,0.00153,0.000808389,0.000808389,0.000808389
31,245.204,1.23338,0.79345,0.0013,0.78843,0.83567,0.8938,0.63781,1.03709,0.77222,0.00138,0.000795954,0.000795954,0.000795954
32,252.717,1.21801,0.81155,0.00128,0.83828,0.83939,0.90804,0.65948,0.96683,0.68105,0.00138,0.000783231,0.000783231,0.000783231
33,260.17,1.25235,0.83786,0.00129,0.82386,0.84848,0.89118,0.62165,1.08546,0.78036,0.00151,0.000770234,0.000770234,0.000770234
34,267.77,1.23732,0.8075,0.00126,0.82751,0.88182,0.90803,0.64905,1.03853,0.71477,0.00139,0.000756976,0.000756976,0.000756976
35,275.138,1.1983,0.72941,0.00128,0.87752,0.87576,0.94632,0.68679,0.97321,0.58452,0.00131,0.000743468,0.000743468,0.000743468
36,282.574,1.22346,0.73129,0.00125,0.84217,0.88788,0.92588,0.66081,1.0332,0.61691,0.00132,0.000729725,0.000729725,0.000729725
37,289.994,1.20925,0.71536,0.0012,0.88994,0.85758,0.93227,0.57806,1.35232,0.65497,0.0017,0.000715761,0.000715761,0.000715761
38,297.441,1.18557,0.72069,0.00123,0.87063,0.92727,0.94816,0.6622,1.06304,0.62445,0.00134,0.000701588,0.000701588,0.000701588
39,304.991,1.21728,0.69705,0.00122,0.87078,0.86061,0.93477,0.68437,0.95897,0.61036,0.00128,0.000687222,0.000687222,0.000687222
40,312.431,1.13657,0.68356,0.00114,0.8745,0.84242,0.93201,0.68185,0.97993,0.61124,0.00127,0.000672675,0.000672675,0.000672675
41,319.875,1.16025,0.68527,0.00117,0.89809,0.84848,0.94396,0.66298,1.05597,0.62444,0.00143,0.000657963,0.000657963,0.000657963
42,327.455,1.14794,0.6498,0.00118,0.87369,0.9,0.93792,0.67135,1.06475,0.5333,0.00133,0.000643101,0.000643101,0.000643101
43,335.004,1.12307,0.62753,0.0011,0.82731,0.90909,0.92016,0.67965,0.96811,0.55398,0.00128,0.000628101,0.000628101,0.000628101
44,342.575,1.08629,0.64423,0.00112,0.85919,0.90606,0.9406,0.6968,0.94247,0.58833,0.00124,0.000612981,0.000612981,0.000612981
45,350.105,1.12715,0.60261,0.00117,0.8765,0.88178,0.95099,0.65071,1.12817,0.58289,0.00142,0.000597754,0.000597754,0.000597754
46,357.671,1.18981,0.65402,0.00117,0.87233,0.93172,0.96183,0.73166,0.90603,0.50624,0.00123,0.000582435,0.000582435,0.000582435
47,365.262,1.12557,0.62327,0.0011,0.8812,0.87576,0.94518,0.66517,1.06206,0.54546,0.00132,0.00056704,0.00056704,0.00056704
48,372.822,1.12692,0.59995,0.00109,0.83914,0.94845,0.93779,0.66709,0.99894,0.56729,0.00132,0.000551584,0.000551584,0.000551584
49,380.291,1.08311,0.5837,0.00112,0.90788,0.88788,0.95977,0.69998,1.01542,0.5412,0.00129,0.000536081,0.000536081,0.000536081
50,387.772,1.08743,0.57439,0.00109,0.87643,0.89394,0.94136,0.65349,1.08893,0.57116,0.00131,0.000520548,0.000520548,0.000520548
51,395.274,1.05521,0.57865,0.00108,0.87637,0.92369,0.94955,0.74317,0.84746,0.51812,0.00117,0.000505,0.000505,0.000505
52,402.779,1.11995,0.57033,0.00115,0.89974,0.9,0.95662,0.70763,0.98576,0.51968,0.00137,0.000489452,0.000489452,0.000489452
53,410.32,1.0881,0.56046,0.00111,0.9048,0.91515,0.95956,0.68551,1.00725,0.52425,0.00124,0.000473919,0.000473919,0.000473919
54,417.76,1.05171,0.54292,0.00106,0.93173,0.88485,0.96673,0.74177,0.89001,0.45621,0.00114,0.000458416,0.000458416,0.000458416
55,425.171,1.05618,0.53886,0.0011,0.91064,0.92641,0.96778,0.7151,0.99173,0.46329,0.00123,0.00044296,0.00044296,0.00044296
56,432.529,1.04036,0.54577,0.00108,0.9332,0.90606,0.97033,0.74731,0.90707,0.45478,0.00116,0.000427565,0.000427565,0.000427565
57,439.935,1.04381,0.54186,0.00107,0.91358,0.92898,0.97008,0.71322,0.95314,0.46205,0.00125,0.000412246,0.000412246,0.000412246
58,447.333,1.03753,0.52401,0.00101,0.91316,0.93333,0.96843,0.70149,0.97381,0.44066,0.00121,0.000397019,0.000397019,0.000397019
59,454.792,1.07685,0.51381,0.00101,0.88388,0.94575,0.96225,0.75461,0.82224,0.43883,0.00109,0.000381899,0.000381899,0.000381899
60,462.198,1.00574,0.50478,0.00104,0.90338,0.90664,0.96487,0.7357,0.9126,0.43033,0.00116,0.000366899,0.000366899,0.000366899
61,469.731,1.011,0.46279,0.00106,0.89556,0.94545,0.96233,0.75017,0.85266,0.4303,0.00113,0.000352037,0.000352037,0.000352037
62,477.253,1.014,0.48011,0.001,0.91166,0.9382,0.97226,0.66219,1.14033,0.45875,0.00142,0.000337325,0.000337325,0.000337325
63,484.743,1.00807,0.49298,0.00103,0.90097,0.93732,0.96714,0.74516,0.89149,0.4079,0.00112,0.000322778,0.000322778,0.000322778
64,492.165,1.02352,0.48779,0.001,0.90251,0.92571,0.97161,0.76011,0.83646,0.38564,0.00109,0.000308412,0.000308412,0.000308412
65,499.686,1.00952,0.4664,0.00103,0.92277,0.89394,0.97117,0.70515,1.01284,0.41331,0.00121,0.000294239,0.000294239,0.000294239
66,507.058,0.97935,0.47336,0.001,0.92341,0.91338,0.971,0.74968,0.88245,0.39116,0.00114,0.000280275,0.000280275,0.000280275
67,514.481,0.96258,0.45016,0.00096,0.91455,0.90606,0.96537,0.75949,0.83539,0.40763,0.00106,0.000266532,0.000266532,0.000266532
68,521.928,1.00273,0.45131,0.00097,0.89638,0.92121,0.97003,0.76931,0.81657,0.36899,0.00103,0.000253024,0.000253024,0.000253024
69,529.486,1.00324,0.48643,0.00099,0.89694,0.9303,0.96526,0.75999,0.81596,0.39967,0.00107,0.000239766,0.000239766,0.000239766
70,537.003,0.94699,0.43678,0.00093,0.89742,0.95455,0.97277,0.71984,0.98063,0.4024,0.00118,0.000226769,0.000226769,0.000226769
71,544.666,0.98743,0.45289,0.00097,0.89697,0.92331,0.96511,0.71208,0.98148,0.43056,0.00123,0.000214046,0.000214046,0.000214046
72,552.196,0.94505,0.42508,0.00092,0.90954,0.91404,0.969,0.77511,0.80238,0.39731,0.00104,0.000201611,0.000201611,0.000201611
73,559.842,0.97155,0.429,0.00095,0.90737,0.94984,0.97374,0.75839,0.8622,0.37588,0.00113,0.000189475,0.000189475,0.000189475
74,567.494,0.94616,0.43427,0.00096,0.94217,0.91818,0.97601,0.75844,0.87082,0.38456,0.00109,0.000177651,0.000177651,0.000177651
75,575.027,0.97471,0.42915,0.00095,0.91081,0.93636,0.97262,0.79378,0.75857,0.35508,0.001,0.000166149,0.000166149,0.000166149
76,582.642,0.99283,0.44113,0.00094,0.90941,0.93333,0.97464,0.76121,0.85233,0.3772,0.00107,0.000154982,0.000154982,0.000154982
77,590.052,0.94542,0.43068,0.00092,0.88927,0.94545,0.97178,0.78188,0.77359,0.37772,0.00102,0.000144161,0.000144161,0.000144161
78,597.544,0.9358,0.41536,0.00095,0.92074,0.93939,0.97452,0.77432,0.80218,0.36883,0.00103,0.000133695,0.000133695,0.000133695
79,605.002,0.93591,0.41021,0.00094,0.90281,0.93939,0.97335,0.75642,0.86845,0.37843,0.00108,0.000123596,0.000123596,0.000123596
80,612.466,0.90032,0.43638,0.00092,0.93165,0.90606,0.97308,0.76778,0.8178,0.37604,0.00101,0.000113873,0.000113873,0.000113873
81,619.918,0.9543,0.42268,0.00094,0.88153,0.95152,0.97083,0.76969,0.81079,0.38339,0.001,0.000104537,0.000104537,0.000104537
82,627.456,0.92088,0.4423,0.00089,0.90877,0.93581,0.97122,0.78057,0.79165,0.37765,0.00098,9.55951e-05,9.55951e-05,9.55951e-05
83,634.895,0.90479,0.43342,0.0009,0.92374,0.9303,0.97444,0.78869,0.76636,0.36154,0.00097,8.70577e-05,8.70577e-05,8.70577e-05
84,642.573,0.94522,0.42313,0.00093,0.91493,0.93636,0.97208,0.77966,0.78405,0.37909,0.00097,7.89327e-05,7.89327e-05,7.89327e-05
85,650.362,0.90079,0.42101,0.00092,0.92033,0.91013,0.97028,0.78103,0.77632,0.38332,0.00097,7.12282e-05,7.12282e-05,7.12282e-05
86,658.258,0.81162,0.37886,0.00097,0.90897,0.90781,0.96753,0.77826,0.77969,0.3798,0.00097,6.39518e-05,6.39518e-05,6.39518e-05
87,665.26,0.79494,0.36091,0.00098,0.92613,0.91184,0.97081,0.75911,0.83853,0.38883,0.00101,5.71106e-05,5.71106e-05,5.71106e-05
88,672.336,0.78353,0.36374,0.00094,0.92237,0.91818,0.97086,0.78229,0.77721,0.37626,0.00097,5.07115e-05,5.07115e-05,5.07115e-05
89,679.447,0.77385,0.35197,0.00101,0.89889,0.94291,0.97157,0.76248,0.83446,0.38674,0.00103,4.47606e-05,4.47606e-05,4.47606e-05
90,686.483,0.76386,0.37079,0.00097,0.89422,0.94783,0.97214,0.78367,0.77049,0.36271,0.00097,3.9264e-05,3.9264e-05,3.9264e-05
91,693.488,0.78659,0.3547,0.00096,0.87513,0.95572,0.97298,0.7659,0.8195,0.37883,0.001,3.4227e-05,3.4227e-05,3.4227e-05
92,700.54,0.7709,0.34317,0.00096,0.89405,0.94615,0.97216,0.76291,0.82514,0.38279,0.001,2.96546e-05,2.96546e-05,2.96546e-05
93,707.533,0.75593,0.3519,0.00094,0.88922,0.94848,0.97262,0.76767,0.80704,0.37546,0.001,2.55513e-05,2.55513e-05,2.55513e-05
94,714.572,0.75486,0.36445,0.00096,0.8901,0.94242,0.97264,0.77637,0.77513,0.37184,0.00099,2.19212e-05,2.19212e-05,2.19212e-05
95,721.699,0.76524,0.34457,0.00091,0.87091,0.96086,0.97318,0.77156,0.799,0.37504,0.00101,1.87678e-05,1.87678e-05,1.87678e-05
